id,pdb_id,interaction_energy,backbone_hbond,sidechain_hbond,vdw,electrostatics,solvation_polar,solvation_hydrophobic,vdw_clashes,entropy_sidechain,entropy_mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional_clash,backbone_clash,helix_dipole,water_bridge,disulfide,electrostatic_kon,partial_covalent_bonds,energy_ionisation,entropy_complex,number_of_residues,interface_residues,interface_residues_clashing,interface_residues_vdw_clashing,interface_residues_bb_clashing
419,4BZ1_1,-5.60557,-0.724854,-6.4943,-10.9439,-1.54631,17.302,-13.1143,2.6623,4.60185,2.2553,0.0,0.0,0.0,0.225652,2.14642,0.0,0.0,0.0,-0.308687,0.0,0.479673,2.384,328,35,1,1,0
420,4BZ2_1,-11.7599,-6.98779,-10.1085,-16.771,-5.27492,30.0002,-18.6288,0.959052,8.99207,6.0987,0.0,0.0,0.0,0.25248,1.4276,0.0,0.0,8.88178e-16,-0.342518,0.0,0.0510496,2.384,331,45,0,0,0
421,4CAD_1,-2.97456,-1.72085,-5.92653,-16.7213,-1.9159,25.5312,-18.2077,4.5193,7.26445,4.34172,0.0,0.0,0.0,0.0642118,3.12073,0.0309402,0.0,0.0,-0.298492,0.0,0.0643816,2.384,493,55,0,0,0
422,4CMH_1,-22.0379,-6.18854,-12.8281,-23.1808,-4.58582,34.2654,-27.4472,1.43254,12.2066,5.11469,0.0,0.0,0.0,0.136131,4.75574,-0.113277,0.0,0.0,-0.932308,0.0,0.0827638,2.384,470,66,0,0,0
423,4CNI_1,-5.68229,-3.96424,-4.2701,-14.4911,-0.154898,22.3261,-15.7483,0.619004,7.10315,2.94012,0.0,0.0,0.0,0.188717,3.61645,-0.166584,0.0,0.0,-0.0640706,0.0,2.77556e-17,2.384,401,44,0,0,0
424,4D3C_1,4.34517,-2.71489,-4.53354,-10.7794,-0.254381,15.8954,-12.153,7.48953,5.31842,3.32633,0.0,0.0,1.47022,1.26897,1.73655,0.0,0.0,1.77636e-15,0.0115043,0.0,0.0,2.384,400,38,2,2,0
425,4D9Q_1,-9.94736,-2.96893,-11.1789,-16.373,-8.97039,30.9495,-16.4215,3.81165,9.10076,3.84968,0.0,0.0,0.0,0.713527,4.08281,0.0,0.0,0.0,-2.45982,0.0,0.0,2.384,463,47,0,0,0
426,4DAG_1,15.6344,-0.0180927,1.42109e-14,-13.1977,-2.12492,21.5418,-16.4811,13.1489,7.70845,3.685,0.0,0.0,0.333778,1.0376,2.57785,0.0549957,0.0,0.0,-0.0542201,0.0,2.77556e-17,2.384,647,40,4,4,0
427,4DGV_1,-11.75,-2.31772,-0.890529,-12.3794,-0.218072,11.6013,-18.1296,2.30892,4.66144,3.26124,0.0,0.0,0.0,0.614055,2.92303,0.0,0.0,0.0,-0.261684,0.0,2.77556e-17,2.384,656,24,1,0,1
428,4DKE_1,-10.8228,-3.04477,-8.3385,-15.0644,-6.53262,24.7378,-18.0106,3.39153,10.3921,2.95047,0.0,0.0,0.0,0.3232,2.32109,-0.135543,0.0,-3.55271e-15,-1.49146,0.0,0.0,2.384,539,53,0,0,0
429,4DKF_1,5.3821,-2.17542,-3.01486,-10.84,-5.53714,21.2807,-10.7684,5.96976,9.05045,3.48058,0.0,0.0,0.0,0.385101,2.47813,-0.135966,0.0,-2.66454e-15,-2.31266,0.0,0.0,2.384,388,34,3,3,0
430,4DN4_1,-7.72157,-3.66866,-6.05956,-12.5241,-5.32374,18.394,-15.2921,4.72372,9.1553,4.18373,0.0,0.0,0.0,0.364755,2.03023,-0.0936337,0.0,-4.44089e-16,-1.58129,0.0,1.38778e-17,2.384,291,32,1,1,0
431,4DQO_1,5.19051,-2.36768,-5.32907e-15,-7.95197,-0.488051,12.1116,-10.0132,2.3113,4.8997,4.8755,0.0,0.0,0.0,1.68076,2.29691,0.0,0.0,0.0,0.132627,0.0,-6.245e-17,2.384,369,22,0,0,0
432,4DTG_1,-7.94336,-2.57009,-11.9259,-16.1369,-5.63542,27.3085,-17.022,4.20356,12.8029,2.17351,0.0,0.0,0.0,0.618674,1.47375,-0.18672,0.0,0.0,-1.57349,0.0,-1.38778e-17,2.384,296,45,1,1,0
433,4DVR_1,-1.12101,-1.34439,-4.96812,-13.6768,-3.34561,20.603,-17.752,4.50209,12.139,4.05264,0.0,0.0,0.0,0.401351,1.08204,0.0,0.0,0.0,-1.73227,0.0,0.0,2.384,631,45,0,0,0
434,4DW2_1,42.1926,-2.31727,-3.80568,-19.3063,-0.879646,30.854,-23.1441,44.2857,5.84132,4.08569,0.0,0.0,0.71266,5.56718,2.03636,0.0,0.0,8.88178e-16,0.196546,0.0,0.102561,2.384,462,61,18,18,0
435,4EDW_1,-2.26913,-3.88248,-4.56071,-13.8007,0.140234,20.7247,-15.7416,1.53982,5.47052,7.79597,0.0,0.0,0.0,0.0515273,2.12727,0.0,0.0,3.55271e-15,-0.00970425,0.0,0.00333936,2.384,339,40,0,0,0
436,4EDX_1,-9.57312,-6.16952,-6.22431,-20.9744,-1.69657,30.5871,-25.4089,4.01106,8.55942,8.06995,0.0,0.0,0.0,0.214297,3.92471,0.0,0.0,-3.55271e-15,-0.607981,0.0,0.0666751,2.384,444,64,0,0,0
437,4ENE_1,-3.35274,-1.20574,-4.84084,-11.7723,-0.974658,16.3747,-14.0586,5.4565,4.85672,2.2632,0.0,0.0,0.0,0.611444,2.46857,0.0721188,0.0,0.0,-0.338531,0.0,0.203231,2.384,1117,34,1,1,0
438,4ETQ_1,2.72691,-1.97253,-9.21562,-19.1821,-3.75131,33.4882,-20.0197,5.62451,12.7863,5.32141,0.0,0.0,0.448531,0.431862,4.22779,-0.119997,0.0,0.0,-1.52952,0.0,0.416883,2.384,461,60,0,0,0
439,4F2M_1,1.61181,-4.51014,-4.52214,-14.2704,-1.64876,20.9004,-16.1704,7.79466,7.44724,6.16415,0.0,0.0,-2.77556e-16,0.886809,3.60724,0.0,0.0,0.0,-0.459526,0.0,0.0,2.384,379,41,0,0,0
440,4F37_1,11.8073,-1.4317,-2.91512,-13.324,-3.61693,22.4216,-14.6355,12.474,7.06952,5.61385,0.0,0.0,4.44089e-16,0.672826,4.00464,0.0,0.0,0.0,-0.740165,0.0,0.218864,2.384,341,33,5,5,0
441,4F3F_1,-9.12417,-2.57624,-7.84959,-14.8705,-2.93537,22.9951,-19.4031,3.00267,7.5757,3.60376,0.0,0.0,0.0,1.52566,3.17985,-0.0914286,0.0,0.0,-0.150158,0.0,0.0494106,2.384,287,43,0,0,0
442,4FFV_1,0.403892,-3.01417,-4.72674,-15.7937,1.11526,24.6891,-18.9164,2.90295,8.47161,5.02185,0.0,0.0,0.0,0.464275,3.51908,0.0,0.0,1.77636e-15,0.117844,0.0,0.071942,2.384,954,46,0,0,0
443,4FFW_1,5.98748,-1.69599,-2.3795,-16.0967,-0.160692,27.5206,-18.9873,2.32888,8.34238,5.95267,0.0,0.0,0.0,1.0548,3.26348,0.0,0.0,1.77636e-15,0.0490287,0.0,0.0592303,2.384,954,51,0,0,0
444,4FFZ_1,-4.90849,-3.9987,-2.3537,-18.3763,-1.33648,24.3264,-23.7931,5.89694,7.85517,5.9384,0.0,0.0,0.0,0.943362,1.37968,0.0,0.0,8.88178e-16,-0.12248,0.0,0.112054,2.384,328,53,2,2,0
445,4FP8_1,0.901577,-2.58265,-1.95472,-11.7318,-0.294406,17.4984,-14.0774,4.11424,3.90658,5.91248,0.0,0.0,0.0,0.302714,3.16312,-0.146813,0.0,0.0,-0.0501667,0.0,0.00510917,2.384,514,38,0,0,0
446,4FQI_1,-12.0293,-1.78911,-3.16276,-10.328,-0.640494,10.9211,-14.6644,1.1275,3.36392,3.10609,0.0,0.0,0.0,0.125857,3.00682,0.0964019,0.0,4.44089e-16,-0.185371,0.0,-5.55112e-17,2.384,410,28,0,0,0
447,4FQJ_1,-5.92776,-5.49545,-6.348,-17.169,-1.15832,26.7451,-20.6681,4.68322,8.55541,4.95751,0.0,0.0,0.0,0.255408,1.63832,0.0108602,0.0,3.55271e-15,-0.310282,0.0,0.0139347,2.384,533,44,0,0,0
448,4FQK_1,12.5679,-2.4298,-4.77562,-15.4386,-1.00101,22.666,-18.4243,20.2518,6.49225,4.70701,0.0,0.0,0.0,0.671913,3.89214,-0.0248133,0.0,0.0,-0.191489,0.0,0.0645433,2.384,580,46,8,8,0
449,4FQY_1,55.9097,-0.53681,-2.70169,-14.9783,-0.809766,17.7526,-21.2373,69.659,6.02228,2.49835,0.0,0.0,0.0,0.321357,3.78356,0.176656,0.0,-4.44089e-16,-0.256682,0.0,5.55112e-17,2.384,406,30,14,14,0
450,4G3Y_1,-0.625573,-2.72751,-1.82042,-16.5842,-3.25797,26.1327,-18.6327,3.36487,5.32466,6.29526,0.0,0.0,-5.55112e-16,1.2344,2.15807,0.0,0.0,-1.33227e-15,-0.146384,0.0,0.19167,2.384,378,54,0,0,0
451,4G6A_1,-7.76373,-2.3062,-3.52689,-9.65789,-0.0875076,11.4973,-12.2294,1.16195,2.64334,4.58702,0.0,0.0,0.0,0.163707,1.25871,0.0,0.0,0.0,-0.0125306,0.0,0.0033888,2.384,243,27,0,0,0
452,4G6A_2,-3.34377,-0.768864,-1.90513,-10.1345,-0.0405148,12.6621,-13.0804,4.52698,2.75553,2.41984,0.0,0.0,0.0,0.192454,1.0437,0.0,0.0,0.0,-0.00479704,0.0,0.0335568,2.384,242,27,1,1,0
453,4G6J_1,-8.50515,-4.98085,-10.2896,-17.4033,-4.02393,30.0522,-20.084,2.61623,12.0646,4.13472,0.0,0.0,0.0,0.626304,2.94691,-0.527924,0.0,0.0,-0.689546,0.0,5.55112e-17,2.384,377,52,0,0,0
454,4G6M_1,-12.5478,-5.13679,-10.6001,-15.4312,-7.99219,29.2432,-17.7712,2.61246,9.82095,3.6586,0.0,0.0,0.0,0.122767,1.5179,0.0,0.0,0.0,-1.07437,0.0,5.55112e-17,2.384,380,48,0,0,0
455,4G7V_1,-6.84291,-2.74008,-10.1684,-10.4053,-1.18569,17.3924,-11.7701,1.82966,5.95424,3.90164,0.0,0.0,0.0,0.307287,3.56818,-0.00127471,0.0,0.0,0.0427171,0.0,-6.93889e-18,2.384,365,33,0,0,0
456,4G80_1,3.06479,-0.0620487,-0.0301132,-5.14108,-1.03825,9.47977,-5.75438,0.136575,3.09401,2.67542,0.0,0.0,0.0,0.174457,0.642226,-0.00628651,0.0,0.0,-0.463283,0.0,-1.38778e-17,2.384,373,26,0,0,0
457,4GAG_1,-5.83007,-1.32834,-2.46219,-10.2276,0.0372822,13.0355,-13.1623,1.89422,2.70304,3.61166,0.0,0.0,0.0,0.149494,1.3524,0.0,0.0,0.0,-0.080767,0.0,0.0,2.384,242,26,0,0,0
458,4GAJ_1,-3.22139,-1.45233,-2.62878,-10.1873,-0.0116875,13.205,-12.8703,3.47964,2.92727,4.00915,0.0,0.0,0.0,0.31772,1.656,0.0,0.0,0.0,-0.00980897,0.0,-6.93889e-18,2.384,241,27,1,1,0
459,4GLR_1,-9.13583,-3.32799,-2.33701,-8.60092,-2.86635,12.1677,-12.0631,0.924412,4.32161,3.45155,0.0,0.0,0.0,0.0438918,1.07322,0.0,0.0,0.0,-0.84956,0.0,0.0,2.384,248,23,0,0,0
460,4GMS_1,-6.13188,-5.40095,-4.67529,-16.8823,-0.862911,24.6463,-20.7155,4.56068,6.67715,5.94796,0.0,0.0,0.0,0.974893,3.1067,-0.133217,0.0,0.0,-0.269468,0.0,0.000822319,2.384,542,45,1,1,0
461,4GMS_2,-3.9811,-4.72624,-2.41279,-16.454,-0.642034,24.463,-20.2095,3.54224,6.22238,5.65088,0.0,0.0,0.0,0.993451,2.95932,-0.133088,0.0,0.0,-0.276215,0.0,0.000806725,2.384,542,48,1,1,0
462,4GXU_1,2.21737,-2.3906,-6.1622,-14.7607,-0.148735,24.9906,-17.8042,4.99256,9.27112,3.0083,0.0,0.0,0.0,1.19651,1.95584,0.0655232,0.0,-1.77636e-15,-0.0849108,0.0,0.0440958,2.384,560,47,2,2,0
463,4H88_1,-6.23323,-3.37109,-6.89586,-12.5524,-3.46718,20.9517,-13.2154,6.04746,3.97827,2.1577,0.0,0.0,0.0,0.247533,3.25131,-0.0539546,0.0,8.88178e-16,-0.118055,0.0,0.0580912,2.384,330,33,1,1,0
464,4H8W_1,-13.0598,-5.86077,-4.98201,-16.1493,-3.05275,23.4097,-18.7127,1.309,6.8679,4.87759,0.0,0.0,0.0,0.0297292,2.73774,-0.0882473,0.0,7.10543e-15,-0.764371,0.0,0.0564061,2.384,682,51,0,0,0
465,4HC1_1,-1.58301,-4.31795,-3.72478,-14.0116,-0.98975,22.3854,-15.7132,2.18678,4.68419,7.89743,0.0,0.0,-4.44089e-16,0.193894,4.09812,0.0,0.0,0.0,-0.273632,0.0,0.100186,2.384,429,37,0,0,0
466,4HCR_1,-6.49761,-6.8253,-8.42694,-19.1893,-3.3245,31.1936,-20.7403,4.75904,8.41497,7.58672,0.0,0.0,-8.88178e-16,1.0304,3.33873,0.0,0.0,1.77636e-15,-1.02859,0.0,0.0526317,2.384,441,49,1,1,0
467,4HF5_1,-1.91051,-3.89046,-4.92628,-16.2433,-0.472674,24.3561,-18.6673,4.96105,5.97075,5.4093,0.0,0.0,0.0,1.6681,2.81184,0.0,0.0,-3.55271e-15,-0.0933406,0.0,0.0175677,2.384,569,41,0,0,0
468,4HFU_1,-5.00279,-2.08524,-3.83603,-17.3556,-0.4658,25.1321,-21.9677,1.99753,6.43421,6.55506,0.0,0.0,0.0,0.693721,5.58851,0.0261511,0.0,1.77636e-15,-0.131163,0.0,-2.22045e-16,2.384,555,47,0,0,0
469,4HG4_1,0.111194,-1.37417,-2.19693,-12.8043,-0.570939,18.2648,-16.409,6.0968,4.90544,3.15745,0.0,0.0,0.0,1.21646,2.91596,-0.0372885,0.0,-1.77636e-15,-0.137103,0.0,-1.11022e-16,2.384,554,37,1,1,0
470,4HG4_2,1.75942,-0.745133,-1.35248,-12.8465,-0.397651,18.6742,-16.5186,6.00424,5.08218,2.98125,0.0,0.0,0.0,1.07064,3.29939,0.0,0.0,-1.77636e-15,-0.192682,0.0,0.0,2.384,555,41,1,1,0
471,4HHA_1,-8.14976,-5.49681,-8.90681,-18.2856,-1.91319,26.0448,-22.7865,2.72787,10.9331,8.80788,0.0,0.0,0.0,1.0585,1.98172,0.0,0.0,0.0,-0.391071,0.0,0.0580937,2.384,246,41,0,0,0
472,4HJ0_1,7.26872,-0.218814,-3.2864,-17.8486,0.116057,19.9112,-24.1818,20.7986,7.27616,3.00926,0.0,0.0,0.0,1.32947,1.93123,-0.186696,0.0,0.0,0.482995,0.0,0.0672185,2.384,323,52,6,6,0
473,4HLZ_1,-10.9096,-1.8299,-4.69671,-15.6523,-0.224197,17.3581,-22.5195,3.65537,9.7864,2.30459,0.0,0.0,0.0,0.654024,2.09192,-0.0487102,0.0,0.0,0.213349,0.0,0.0897493,2.384,727,44,0,0,0
474,4HPO_1,-17.9965,-3.81454,-10.1019,-18.0506,-6.25352,27.8715,-23.168,1.17517,10.8187,4.75612,0.0,0.0,0.0,0.231941,3.08186,-0.37122,0.0,0.0,-1.68084,0.0,0.590759,2.384,255,40,0,0,0
475,4HPY_1,-17.86,-5.01384,-7.19102,-17.3736,-4.01303,24.2779,-22.2345,1.34244,7.09708,4.93179,0.0,0.0,0.0,0.312815,2.96522,0.0,0.0,0.0,-0.638403,0.0,0.642175,2.384,242,40,0,0,0
476,4HS6_1,-6.74058,-2.52938,-3.76997,-10.2994,-0.0516211,13.6852,-12.9344,2.52667,3.07173,3.50691,0.0,0.0,0.0,0.0771302,1.22364,0.0,0.0,0.0,-0.0233798,0.0,0.0,2.384,244,29,0,0,0
477,4HS8_1,-9.71947,-4.26741,-1.14993,-11.2404,-0.0382627,12.8846,-15.0908,0.58981,3.46211,5.07669,0.0,0.0,0.0,0.0530953,2.22484,0.0,0.0,0.0,0.000984211,0.0,2.77556e-17,2.384,248,29,0,0,0
478,4HT1_1,1.11167,-1.88283,-1.18576,-11.6417,-3.49174,18.5583,-13.0865,1.94771,7.19506,4.91585,0.0,0.0,0.000683691,0.702803,1.26956,0.0,0.0,0.0,-0.920301,0.0,0.0,2.384,379,49,0,0,0
479,4HWB_1,-11.4717,-3.90267,-7.81677,-22.156,-2.11794,30.6734,-26.3004,5.38331,11.6895,2.85457,0.0,0.0,0.0,0.838898,4.94889,0.0,0.0,-1.77636e-15,-0.617672,0.0,0.0,2.384,340,56,1,1,0
480,4HZL_1,-2.52085,-2.59701,-6.39443,-15.6615,-0.64581,22.2401,-20.7237,9.73904,5.57798,5.3671,0.0,0.0,0.0,0.565348,3.466,0.0,0.0,0.0,-0.0856713,0.0,0.0977683,2.384,249,35,3,3,0
481,4I18_1,-3.52003,-1.34605,-5.8791,-16.294,-0.547419,20.0289,-21.6356,8.89573,7.45072,3.54432,0.0,0.0,-5.55112e-17,1.87873,1.34624,0.0,0.0,0.0,-0.00524978,0.0,0.388946,2.384,436,48,2,2,0
482,4I77_1,-9.59192,-3.91001,-7.39476,-15.4337,-0.636977,21.9609,-17.4199,0.499028,7.13532,5.62772,0.0,0.0,0.0,0.0289213,3.22818,-0.0469455,0.0,0.0,-0.00160427,0.0,2.77556e-17,2.384,333,47,0,0,0
483,4IDJ_1,3.23419,-3.75075,-5.65652,-16.4813,-3.40761,27.5526,-18.6619,6.71779,10.4681,6.41387,0.0,0.0,0.0,0.760989,2.49437,0.0,0.0,0.0,-0.721081,0.0,0.0,2.384,522,51,0,0,0
484,4IJ3_1,-10.2571,-4.03807,-2.49713,-17.4744,-0.0122859,21.7612,-21.8854,2.80986,5.35675,5.21521,0.0,0.0,0.0,0.565801,3.74401,0.0218355,0.0,0.0,-0.153708,0.0,0.0731859,2.384,464,44,0,0,0
485,4IOF_1,-2.74404,-0.977078,-2.60486,-10.8001,-2.72311,15.5288,-13.2088,5.11187,4.12823,2.7912,0.0,0.0,0.0,0.64732,1.21872,-0.37144,0.0,0.0,-0.266068,0.0,0.0,2.384,1202,28,1,1,0
486,4IOF_2,2.172,-0.674001,-3.31274,-10.6816,-2.34923,16.1471,-13.2715,9.36992,4.29007,2.42928,0.0,0.0,5.81132e-17,0.468253,1.09861,-0.0739557,0.0,0.0,-0.169599,0.0,4.44089e-16,2.384,1204,32,3,3,0
487,4IRZ_1,5.57781,-2.81801,-3.88764,-18.3791,-2.96316,32.8118,-21.2967,6.78483,8.00212,7.07531,0.0,0.0,0.0,0.503028,5.64838,0.0,0.0,0.0,-0.254742,0.0,0.0,2.384,823,55,1,1,0
488,4J4P_1,2.49952,-3.0559,-3.16124,-19.0766,-5.9957,32.2856,-20.4977,7.9102,8.72968,5.7055,0.0,0.0,0.0,1.14079,4.31321,-0.0486657,0.0,0.0,-1.43646,0.0,0.0,2.384,873,65,2,2,0
489,4J6R_1,3.54571,-2.71613,-5.5008,-16.6318,-4.34273,32.4857,-17.5914,2.53669,8.27178,7.55431,0.0,0.0,0.0,0.369586,2.31087,0.0527824,0.0,0.0,-0.942249,0.0,1.11022e-16,2.384,679,67,0,0,0
490,4J8R_1,10.3993,-3.43477,-0.289568,-12.2672,-0.552664,19.0496,-15.0468,12.6149,2.98583,6.31039,0.0,0.0,0.00406869,1.19672,1.54871,0.0,0.0,0.0,-0.17115,0.0,-6.93889e-18,2.384,238,25,3,3,0
491,4JAN_1,7.42985,-3.17362,-5.61282,-14.5281,-3.90455,26.2909,-15.1849,9.02707,7.1771,6.24438,0.0,0.0,0.0,1.55547,2.24839,0.0,0.0,0.0,-0.503341,0.0,0.0422507,2.384,449,39,1,1,0
492,4JDT_1,15.2747,-2.13138,-2.26013,-14.0252,-2.27425,27.2275,-13.8465,11.5365,4.89486,4.79377,0.0,0.0,0.0,1.79617,2.57947,0.0,0.0,0.0,-0.436549,0.0,0.0,2.384,676,47,3,3,0
493,4JFX_1,-7.28905,-4.35935,-3.06467,-10.103,-1.04073,13.5979,-12.985,2.46865,3.81788,4.94918,0.0,0.0,0.0,0.131833,1.74573,0.0,0.0,0.0,-0.70165,0.0,0.0,2.384,238,22,0,0,0
494,4JFZ_1,-8.38166,-5.6591,-3.42697,-10.9808,-0.175797,13.8815,-14.0437,2.84439,3.71169,5.72811,0.0,0.0,0.0,0.0310345,1.84595,0.0,0.0,0.0,-0.29199,0.0,0.0,2.384,239,21,0,0,0
495,4JG1_1,-7.12571,-4.39627,-3.04572,-10.1661,-0.554698,12.9011,-12.7498,1.39415,3.36524,6.57149,0.0,0.0,0.0,0.114605,1.22963,0.0,0.0,0.0,-0.559734,0.0,0.0,2.384,240,24,0,0,0
496,4JHW_1,0.586729,-3.06512,-3.93434,-18.4389,-2.26258,28.2153,-22.874,4.9313,9.20452,7.75024,0.0,0.0,0.0060767,1.63174,2.84029,-0.188717,0.0,0.0,-0.431802,0.0,0.0430854,2.384,724,53,0,0,0
497,4JKP_1,-4.20662,-4.79877,-11.0846,-20.2473,-4.95555,35.6335,-21.7636,3.61417,10.1423,9.19592,0.0,0.0,0.000808582,0.670241,3.3348,0.394765,0.0,0.0,-1.0085,0.0,0.0,2.384,681,67,0,0,0
498,4JLR_1,-8.27737,-2.20825,-5.04312,-11.8358,-1.17916,17.7279,-15.5771,1.93214,6.62711,1.43019,0.0,0.0,0.0,0.0344665,3.19143,-0.0814702,0.0,0.0,-0.114916,0.0,0.0106107,2.384,334,34,0,0,0
499,4JM2_2,0.310074,-0.230871,2.13163e-14,-6.58513,-0.2682,7.4555,-9.39078,3.53659,3.73496,2.06404,0.0,0.0,0.0,0.0743212,0.278954,0.01809,0.0,0.0,-0.228923,0.0,0.130493,2.384,646,26,1,1,0
500,4JO3_1,-10.1307,-4.97669,-6.92055,-15.2692,-3.26305,21.5751,-19.4245,3.97829,8.77627,5.60631,0.0,0.0,0.0,0.383116,2.65932,0.0,0.0,0.0,-0.595712,0.0,0.0,2.384,252,32,1,1,0
501,4JPK_1,2.08178,-3.78547,-8.90777,-19.281,-2.91853,36.3371,-18.9861,4.14103,7.14915,7.17259,0.0,0.0,0.0,1.4309,3.07904,0.0258695,0.0,0.0,-0.296005,0.0,-5.55112e-17,2.384,400,52,0,0,0
502,4JPW_1,-1.35937,-5.26783,-3.84695,-20.4607,-3.85127,34.3479,-23.3476,2.33624,9.5194,9.48571,0.0,0.0,0.0,0.612942,3.478,-0.329795,0.0,3.55271e-15,-0.557441,0.0,0.0,2.384,680,66,0,0,0
503,4JQI_1,-5.07226,-1.77555,-2.32751,-13.0954,0.122913,16.0475,-16.5309,1.08511,5.31155,4.89748,0.0,0.0,0.708886,0.129984,2.48662,0.0,0.0,0.0,0.268262,0.0,0.0853845,2.384,585,37,0,0,0
504,4JR9_1,2.76875,-2.41463,-3.961,-12.906,-2.64351,22.2394,-12.753,5.47147,5.46846,4.05299,0.0,0.0,0.0,0.234526,2.80958,0.117561,0.0,0.0,-0.137569,0.0,0.0,2.384,674,30,2,2,0
505,4JZJ_1,-5.26418,-1.58256,-1.99265,-16.3853,-3.78427,23.8595,-19.4058,3.70453,3.81522,5.97871,0.0,0.0,0.0,0.875709,3.25514,0.0,0.0,0.0,-0.347192,0.0,0.0,2.384,502,49,0,0,0
506,4JZO_1,-11.006,-2.51442,-2.67955,-13.5736,-1.38945,15.1081,-19.2703,1.50994,7.13421,4.76931,0.0,0.0,0.0,0.0277042,2.84475,0.0,0.0,0.0,-0.127968,0.0,0.0,2.384,238,29,0,0,0
507,4K24_1,19.9567,-1.00664,-0.905343,-8.08559,-1.70059,13.2932,-9.61942,18.8514,4.2182,2.30867,0.0,0.0,0.815959,2.25055,3.66441,0.0,0.0,0.0,-0.51837,0.0,0.054738,2.384,508,34,5,5,0
508,4K2U_1,-5.29721,-2.04366,-8.39798,-12.727,-2.04703,20.9602,-14.745,2.98392,7.82491,2.08077,0.0,0.0,0.0,1.1693,2.33906,0.023765,0.0,0.0,-0.379422,0.0,-2.22045e-16,2.384,502,31,0,0,0
509,4K3J_1,-6.96802,-3.4143,-6.92156,-15.8526,-4.02292,25.3627,-17.0069,2.72046,7.44423,4.04024,0.0,0.0,0.0,1.58936,5.03672,0.29092,0.0,0.0,-1.20369,0.0,0.00598023,2.384,761,45,0,0,0
510,4K7P_2,-1.77187,-3.73131,-11.263,-21.0832,-2.19301,32.8111,-25.2338,8.24351,13.2473,7.20098,0.0,0.0,-8.88178e-16,0.335201,4.58845,0.0,0.0,0.0,-0.105707,0.0,0.0,2.384,671,66,2,2,0
511,4K8R_2,-5.16702,-2.94077,-4.36124,-15.7409,-3.53342,25.2616,-18.36,2.09636,7.31797,5.49948,0.0,0.0,0.133415,0.382656,2.33496,0.0,0.0,0.0,-0.964074,0.0,0.0419199,2.384,768,40,0,0,0
512,4K94_1,-9.75133,-3.00648,-4.36572,-16.8066,-3.8252,24.5434,-20.479,2.42165,7.02682,4.82333,0.0,0.0,0.0,0.267579,2.31619,0.0,0.0,0.0,-0.820814,0.0,0.469805,2.384,425,54,0,0,0
513,4K9E_1,-5.3683,-2.85694,-4.36718,-20.366,-6.91631,30.1475,-25.0706,8.40585,9.31725,6.44925,0.0,0.0,-4.44089e-16,0.587547,2.66078,0.0,0.0,0.0,-1.22255,0.0,0.523943,2.384,428,56,2,2,0
514,4KI5_1,-0.608403,-3.63378,-4.91005,-10.1629,-2.90505,19.3238,-10.4342,1.5036,6.3344,5.19262,0.0,0.0,0.0,0.188818,3.29748,0.0,0.0,0.0,-1.12014,0.0,0.0144938,2.384,379,39,0,0,0
515,4KI5_2,-12.7598,-2.46737,-4.80511,-15.2275,-2.5932,21.8598,-19.0127,2.04735,4.6202,2.97898,0.0,0.0,-4.44089e-16,0.25633,3.41384,0.0,0.0,0.0,-0.456062,0.0,0.0395499,2.384,385,45,0,0,0
516,4KUC_1,2.73196,-3.84228,-4.69466,-16.9221,-3.39411,27.4051,-18.2387,6.60451,8.9068,6.29254,0.0,0.0,0.0,0.705473,2.89837,0.139751,0.0,0.0,-0.304777,0.0,0.0744083,2.384,486,45,3,3,0
517,4KVN_1,-6.78849,-2.76731,-4.97238,-21.3589,-0.969268,29.0152,-27.2786,2.21863,12.553,6.62118,0.0,0.0,0.0,0.510454,3.95336,-0.0392834,0.0,0.0,-0.402046,0.0,0.0806926,2.384,726,61,0,0,0
518,4KXZ_1,-6.45103,-0.0244412,-1.03072,-10.739,-0.385672,12.6176,-15.9573,0.536794,4.71773,4.029,0.0,0.0,0.0,0.0382528,1.88582,0.0,0.0,-7.10543e-15,-0.253277,0.0,0.0,2.384,343,30,0,0,0
519,4L5F_1,1.09472,-2.487,-6.27427,-10.8271,-5.17365,23.096,-11.8047,1.89853,9.83837,3.19462,0.0,0.0,0.0,0.336984,1.61543,0.0,0.0,-1.33227e-15,-0.703092,0.0,0.0,2.384,324,38,0,0,0
520,4LEO_1,-6.65572,-3.35769,-6.29571,-16.5049,-1.35867,24.5112,-19.8199,3.60021,7.97694,4.10255,0.0,0.0,2.22045e-16,0.598157,1.5344,0.0,0.0,-7.10543e-15,-0.107867,0.0,0.0,2.384,840,47,0,0,0
521,4LF3_1,0.0192731,-2.46897,-1.31647,-13.3765,-3.11171,18.6201,-15.568,7.97168,6.09048,3.34906,0.0,0.0,0.0,0.692241,3.20634,0.0,0.0,0.0,-0.867297,0.0,0.0045885,2.384,332,36,3,3,0
522,4LIQ_1,-4.31307,-2.5954,-3.77494,-15.0393,-4.57757,22.072,-16.8618,4.68863,7.36321,4.99057,0.0,0.0,0.0,0.122134,3.11966,0.0,0.0,3.55271e-15,-0.700524,0.0,0.0,2.384,707,51,1,1,0
523,4LKX_1,-7.56271,-5.12267,-6.56461,-15.4608,-1.73599,25.1974,-17.4773,1.72061,5.75061,5.93704,0.0,0.0,0.0,0.114989,3.13878,0.0,0.0,0.0,0.0528743,0.0,0.0251185,2.384,246,34,0,0,0
